,Cluster,Motif,Influe
655,MAG,"(1, 7)",-1.1619449
656,MT,"(1, 7)",-0.4513178
657,Muscle,"(1, 7)",0.9760781
658,Neuron,"(1, 7)",0.0830547
659,Proliferating,"(1, 7)",0.278226
660,Epithelial,"(1, 9)",-1.1411089
661,FatBody,"(1, 9)",0.7940223
662,Follicle,"(1, 9)",0.34634355
663,Germ,"(1, 9)",1.0121244
664,Gut,"(1, 9)",-0.22479862
665,Hemocytes,"(1, 9)",-0.19154608
666,MAG,"(1, 9)",-1.380495
667,MT,"(1, 9)",0.18870568
668,Muscle,"(1, 9)",1.0116305
669,Neuron,"(1, 9)",-0.5141472
670,Proliferating,"(1, 9)",0.44089374
671,Epithelial,"(1, 10)",-1.2953426
672,FatBody,"(1, 10)",0.9246736
673,Follicle,"(1, 10)",0.19528173
674,Germ,"(1, 10)",1.534798
675,Gut,"(1, 10)",-0.33995742
676,Hemocytes,"(1, 10)",-0.15634409
677,MAG,"(1, 10)",-1.3161348
678,MT,"(1, 10)",0.35551512
679,Muscle,"(1, 10)",1.1961133
680,Neuron,"(1, 10)",-0.11769783
681,Proliferating,"(1, 10)",0.26044306
682,Epithelial,"(1, 15)",-1.3650296
683,FatBody,"(1, 15)",0.6911345
684,Follicle,"(1, 15)",0.4448112
685,Germ,"(1, 15)",1.5992914
686,Gut,"(1, 15)",-0.06740471
687,Hemocytes,"(1, 15)",-0.050840188
688,MAG,"(1, 15)",-0.85674226
689,MT,"(1, 15)",0.24084294
690,Muscle,"(1, 15)",0.89379394
691,Neuron,"(1, 15)",-1.1051078
692,Proliferating,"(1, 15)",0.5303243
693,Epithelial,"(1, 16)",-1.2270905
694,FatBody,"(1, 16)",0.4984329
695,Follicle,"(1, 16)",0.4453407
696,Germ,"(1, 16)",1.2215154
697,Gut,"(1, 16)",-0.65714383
698,Hemocytes,"(1, 16)",-0.27946705
699,MAG,"(1, 16)",-1.6171851
700,MT,"(1, 16)",0.049428575
701,Muscle,"(1, 16)",0.82011944
702,Neuron,"(1, 16)",-0.38471812
703,Proliferating,"(1, 16)",-0.03390855
704,Epithelial,"(1, 19)",-1.2788509
705,FatBody,"(1, 19)",0.81699765
706,Follicle,"(1, 19)",0.35670683
707,Germ,"(1, 19)",1.5000514
708,Gut,"(1, 19)",-0.09534168
709,Hemocytes,"(1, 19)",-0.046491668
710,MAG,"(1, 19)",-1.2048291
711,MT,"(1, 19)",0.31859565
712,Muscle,"(1, 19)",0.99702907
713,Neuron,"(1, 19)",-0.8093285
714,Proliferating,"(1, 19)",0.4970864
715,Epithelial,"(1, 21)",-1.3779595
716,FatBody,"(1, 21)",0.44176492
717,Follicle,"(1, 21)",0.37564895
718,Germ,"(1, 21)",1.1718943
719,Gut,"(1, 21)",-0.49697232
720,Hemocytes,"(1, 21)",-0.34845227
721,MAG,"(1, 21)",-1.4080814
722,MT,"(1, 21)",0.083896324
723,Muscle,"(1, 21)",1.1064619
724,Neuron,"(1, 21)",-0.26959988
725,Proliferating,"(1, 21)",0.3999936
726,Epithelial,"(1, 22)",-0.8750293
727,FatBody,"(1, 22)",1.1625502
728,Follicle,"(1, 22)",0.20079233
729,Germ,"(1, 22)",1.6472002
730,Gut,"(1, 22)",0.7054457
731,Hemocytes,"(1, 22)",0.55027765
732,MAG,"(1, 22)",-0.42393053
733,MT,"(1, 22)",0.5655788
734,Muscle,"(1, 22)",0.5143023
735,Neuron,"(1, 22)",-1.3642043
736,Proliferating,"(1, 22)",0.7055056
737,Epithelial,"(1, 24)",-0.94753766
738,FatBody,"(1, 24)",1.5470085
739,Follicle,"(1, 24)",-0.15963939
740,Germ,"(1, 24)",1.3268936
741,Gut,"(1, 24)",0.48971882
742,Hemocytes,"(1, 24)",0.41103262
743,MAG,"(1, 24)",0.45608085
744,MT,"(1, 24)",0.8228524
745,Muscle,"(1, 24)",1.0708088
746,Neuron,"(1, 24)",-0.2168174
747,Proliferating,"(1, 24)",0.7911814
748,Epithelial,"(1, 26)",-1.3022821
749,FatBody,"(1, 26)",0.5541275
750,Follicle,"(1, 26)",0.31794986
751,Germ,"(1, 26)",1.2303445
752,Gut,"(1, 26)",-0.40962777
753,Hemocytes,"(1, 26)",-0.20744547
754,MAG,"(1, 26)",-1.3301175
755,MT,"(1, 26)",0.19588566
756,Muscle,"(1, 26)",1.1499251
757,Neuron,"(1, 26)",-0.31190303
758,Proliferating,"(1, 26)",0.41952753
759,Epithelial,"(1, 28)",-0.3505145
760,FatBody,"(1, 28)",0.7961265
761,Follicle,"(1, 28)",-0.04485148
762,Germ,"(1, 28)",1.525685
763,Gut,"(1, 28)",-0.14705943
764,Hemocytes,"(1, 28)",-0.3511959
765,MAG,"(1, 28)",-0.34697947
766,MT,"(1, 28)",0.20654593
767,Muscle,"(1, 28)",0.21475928
768,Neuron,"(1, 28)",-0.34874845
769,Proliferating,"(1, 28)",-0.32807797
770,Epithelial,"(1, 29)",0.47439882
771,FatBody,"(1, 29)",1.5917192
772,Follicle,"(1, 29)",-0.471827
773,Germ,"(1, 29)",0.7547445
774,Gut,"(1, 29)",1.3282695
775,Hemocytes,"(1, 29)",1.0601307
776,MAG,"(1, 29)",0.63620317
777,MT,"(1, 29)",1.007492
778,Muscle,"(1, 29)",0.24096271
779,Neuron,"(1, 29)",-0.44913927
780,Proliferating,"(1, 29)",0.50689596
781,Epithelial,"(1, 30)",-1.4838434
782,FatBody,"(1, 30)",-0.11421269
783,Follicle,"(1, 30)",0.5144934
784,Germ,"(1, 30)",0.6463142
785,Gut,"(1, 30)",-1.0531586
786,Hemocytes,"(1, 30)",-0.86380947
787,MAG,"(1, 30)",-1.4432048
788,MT,"(1, 30)",-0.3341803
789,Muscle,"(1, 30)",1.0837283
790,Neuron,"(1, 30)",0.069518246
791,Proliferating,"(1, 30)",0.23511668
792,Epithelial,"(1, 31)",-1.4988537
793,FatBody,"(1, 31)",0.25300062
794,Follicle,"(1, 31)",0.36398596
795,Germ,"(1, 31)",1.1039835
796,Gut,"(1, 31)",-0.86039174
797,Hemocytes,"(1, 31)",-0.75001067
798,MAG,"(1, 31)",-0.9826599
799,MT,"(1, 31)",-0.09440583
800,Muscle,"(1, 31)",1.3369226
801,Neuron,"(1, 31)",0.12759966
802,Proliferating,"(1, 31)",0.3221588
803,Epithelial,"(1, 32)",-1.2304678
804,FatBody,"(1, 32)",1.1396569
805,Follicle,"(1, 32)",0.23197986
806,Germ,"(1, 32)",1.5834564
807,Gut,"(1, 32)",0.08660612
808,Hemocytes,"(1, 32)",0.10886172
809,MAG,"(1, 32)",0.22261894
810,MT,"(1, 32)",0.4759259
811,Muscle,"(1, 32)",0.987454
812,Neuron,"(1, 32)",-0.8439522
813,Proliferating,"(1, 32)",0.6167789
814,Epithelial,"(1, 33)",-1.3877875
815,FatBody,"(1, 33)",0.8418912
816,Follicle,"(1, 33)",0.40407643
817,Germ,"(1, 33)",1.4805539
818,Gut,"(1, 33)",-0.14060755
819,Hemocytes,"(1, 33)",-0.16286825
820,MAG,"(1, 33)",-0.9787772
821,MT,"(1, 33)",0.26042128
822,Muscle,"(1, 33)",1.046197
823,Neuron,"(1, 33)",-0.8572417
824,Proliferating,"(1, 33)",0.5206559
825,Epithelial,"(1, 34)",-0.7407885
826,FatBody,"(1, 34)",0.85461277
827,Follicle,"(1, 34)",0.37148604
828,Germ,"(1, 34)",1.356546
829,Gut,"(1, 34)",0.5947705
830,Hemocytes,"(1, 34)",0.44790426
831,MAG,"(1, 34)",-0.64910245
832,MT,"(1, 34)",0.31216016
833,Muscle,"(1, 34)",0.11582685
834,Neuron,"(1, 34)",-1.5380046
835,Proliferating,"(1, 34)",0.55447936
836,Epithelial,"(1, 35)",-1.1923703
837,FatBody,"(1, 35)",-0.49627092
838,Follicle,"(1, 35)",0.31748435
839,Germ,"(1, 35)",-0.029496169
840,Gut,"(1, 35)",-1.2315279
841,Hemocytes,"(1, 35)",-0.8047117
842,MAG,"(1, 35)",-1.5218153
843,MT,"(1, 35)",-0.272709
844,Muscle,"(1, 35)",1.0975566
845,Neuron,"(1, 35)",0.83828765
846,Proliferating,"(1, 35)",0.19651116
847,Epithelial,"(1, 36)",-1.2053741
848,FatBody,"(1, 36)",1.1624871
849,Follicle,"(1, 36)",0.29077065
850,Germ,"(1, 36)",1.5779175
851,Gut,"(1, 36)",0.22529718
852,Hemocytes,"(1, 36)",0.1433883
853,MAG,"(1, 36)",-0.95751685
854,MT,"(1, 36)",0.4532545
855,Muscle,"(1, 36)",0.9195674
856,Neuron,"(1, 36)",-0.98401684
857,Proliferating,"(1, 36)",0.51273125
858,Epithelial,"(1, 37)",-0.7946487
859,FatBody,"(1, 37)",1.3235469
860,Follicle,"(1, 37)",0.08462485
861,Germ,"(1, 37)",1.779444
862,Gut,"(1, 37)",0.1615846
863,Hemocytes,"(1, 37)",-0.0027839413
864,MAG,"(1, 37)",-0.61578363
865,MT,"(1, 37)",0.6833578
866,Muscle,"(1, 37)",1.1380448
867,Neuron,"(1, 37)",-0.78826356
868,Proliferating,"(1, 37)",0.49579412
869,Epithelial,"(1, 39)",-0.9850581
870,FatBody,"(1, 39)",-0.7635643
871,Follicle,"(1, 39)",0.25924122
872,Germ,"(1, 39)",0.66975355
873,Gut,"(1, 39)",-1.0198675
874,Hemocytes,"(1, 39)",-0.9923496
875,MAG,"(1, 39)",-0.60292023
876,MT,"(1, 39)",-0.6775327
877,Muscle,"(1, 39)",0.6425022
878,Neuron,"(1, 39)",0.5715316
879,Proliferating,"(1, 39)",-0.72716916
880,Epithelial,"(1, 42)",-1.1409034
881,FatBody,"(1, 42)",0.78314996
882,Follicle,"(1, 42)",0.43455917
883,Germ,"(1, 42)",1.5109763
884,Gut,"(1, 42)",0.13941938
885,Hemocytes,"(1, 42)",0.11633966
886,MAG,"(1, 42)",-1.043625
887,MT,"(1, 42)",0.24390127
888,Muscle,"(1, 42)",0.5625187
889,Neuron,"(1, 42)",-1.2630856
890,Proliferating,"(1, 42)",0.47306508
891,Epithelial,"(1, 44)",-1.3289557
892,FatBody,"(1, 44)",0.7900832
893,Follicle,"(1, 44)",0.34872043
894,Germ,"(1, 44)",1.3858764
895,Gut,"(1, 44)",-0.18887681
896,Hemocytes,"(1, 44)",-0.07307105
897,MAG,"(1, 44)",-1.1985661
898,MT,"(1, 44)",0.24705656
899,Muscle,"(1, 44)",1.03929
900,Neuron,"(1, 44)",-0.6261662
901,Proliferating,"(1, 44)",0.52083087
902,Epithelial,"(1, 45)",-0.48428142
903,FatBody,"(1, 45)",0.78619313
904,Follicle,"(1, 45)",-0.07857042
905,Germ,"(1, 45)",0.9977665
906,Gut,"(1, 45)",-0.2665465
907,Hemocytes,"(1, 45)",0.18397525
908,MAG,"(1, 45)",-1.2198746
909,MT,"(1, 45)",0.23936455
910,Muscle,"(1, 45)",0.5621227
911,Neuron,"(1, 45)",0.4832851
912,Proliferating,"(1, 45)",-0.30757058
913,Epithelial,"(1, 48)",-1.2728158
914,FatBody,"(1, 48)",1.1980106
915,Follicle,"(1, 48)",0.23335591
916,Germ,"(1, 48)",1.4360986
917,Gut,"(1, 48)",0.14629856
918,Hemocytes,"(1, 48)",0.11528541
919,MAG,"(1, 48)",-0.8064703
920,MT,"(1, 48)",0.53576696
921,Muscle,"(1, 48)",1.1442919
922,Neuron,"(1, 48)",-0.7502285
923,Proliferating,"(1, 48)",0.74424475
924,Epithelial,"(1, 49)",-1.2165103
925,FatBody,"(1, 49)",0.9679049
926,Follicle,"(1, 49)",0.2427762
927,Germ,"(1, 49)",1.4196688
928,Gut,"(1, 49)",-0.16140473
929,Hemocytes,"(1, 49)",-0.14392462
930,MAG,"(1, 49)",-1.2609192
931,MT,"(1, 49)",0.39860034
932,Muscle,"(1, 49)",1.2280555
933,Neuron,"(1, 49)",-0.46244538
934,Proliferating,"(1, 49)",0.42805204
935,Epithelial,"(1, 50)",-1.2340492
936,FatBody,"(1, 50)",0.6541953
937,Follicle,"(1, 50)",0.20118721
938,Germ,"(1, 50)",1.46044
939,Gut,"(1, 50)",-0.33470133
940,Hemocytes,"(1, 50)",-0.21304537
941,MAG,"(1, 50)",-1.0658891
942,MT,"(1, 50)",0.28271484
943,Muscle,"(1, 50)",1.2442416
944,Neuron,"(1, 50)",-0.28508285
945,Proliferating,"(1, 50)",0.44223747
946,Epithelial,"(1, 53)",-1.3644503
947,FatBody,"(1, 53)",0.43831015
948,Follicle,"(1, 53)",0.5142177
949,Germ,"(1, 53)",1.4429013
950,Gut,"(1, 53)",-0.31425342
951,Hemocytes,"(1, 53)",-0.17740197
952,MAG,"(1, 53)",-1.2823341
953,MT,"(1, 53)",0.12536485
954,Muscle,"(1, 53)",0.7913878
955,Neuron,"(1, 53)",-0.963389
956,Proliferating,"(1, 53)",0.3522969
957,Epithelial,"(1, 54)",-1.0746051
958,FatBody,"(1, 54)",1.2223991
959,Follicle,"(1, 54)",0.2137721
960,Germ,"(1, 54)",1.5809683
961,Gut,"(1, 54)",0.41351306
962,Hemocytes,"(1, 54)",0.2541389
963,MAG,"(1, 54)",-0.881036
964,MT,"(1, 54)",0.5648123
965,Muscle,"(1, 54)",0.928577
966,Neuron,"(1, 54)",-1.0086849
967,Proliferating,"(1, 54)",0.5794951
968,Epithelial,"(1, 55)",-1.3653886
969,FatBody,"(1, 55)",0.27023232
970,Follicle,"(1, 55)",0.554842
971,Germ,"(1, 55)",1.5037371
972,Gut,"(1, 55)",-0.26864597
973,Hemocytes,"(1, 55)",-0.07918083
974,MAG,"(1, 55)",-1.1692984
975,MT,"(1, 55)",-0.061423425
976,Muscle,"(1, 55)",0.41889545
977,Neuron,"(1, 55)",-1.0548865
978,Proliferating,"(1, 55)",0.26902366
979,Epithelial,"(1, 57)",-0.5975107
980,FatBody,"(1, 57)",1.1856592
981,Follicle,"(1, 57)",0.16180874
982,Germ,"(1, 57)",1.0922601
983,Gut,"(1, 57)",0.48187956
984,Hemocytes,"(1, 57)",0.42684123
985,MAG,"(1, 57)",-1.1800778
986,MT,"(1, 57)",0.49804467
987,Muscle,"(1, 57)",0.65133756
988,Neuron,"(1, 57)",-0.883362
989,Proliferating,"(1, 57)",0.60776186
990,Epithelial,"(1, 59)",-1.168897
991,FatBody,"(1, 59)",1.215891
992,Follicle,"(1, 59)",0.23244497
993,Germ,"(1, 59)",1.7088515
994,Gut,"(1, 59)",0.31795043
995,Hemocytes,"(1, 59)",0.21564974
996,MAG,"(1, 59)",-0.7467595
997,MT,"(1, 59)",0.53746724
998,Muscle,"(1, 59)",0.91763985
999,Neuron,"(1, 59)",-1.0423701
1000,Proliferating,"(1, 59)",0.5483474
1001,Epithelial,"(1, 60)",-1.2717537
1002,FatBody,"(1, 60)",1.0395589
1003,Follicle,"(1, 60)",0.3013532
1004,Germ,"(1, 60)",1.6353371
1005,Gut,"(1, 60)",0.15307696
1006,Hemocytes,"(1, 60)",0.09002729
1007,MAG,"(1, 60)",-0.8517588
1008,MT,"(1, 60)",0.44018507
1009,Muscle,"(1, 60)",1.006447
1010,Neuron,"(1, 60)",-0.97641957
1011,Proliferating,"(1, 60)",0.55871147
1012,Epithelial,"(1, 62)",1.1215919
1013,FatBody,"(1, 62)",-0.5970892
1014,Follicle,"(1, 62)",-0.045995444
1015,Germ,"(1, 62)",-1.5929652
1016,Gut,"(1, 62)",-0.29384014
1017,Hemocytes,"(1, 62)",0.10662977
1018,MAG,"(1, 62)",-1.0878338
1019,MT,"(1, 62)",-0.27323568
1020,Muscle,"(1, 62)",-0.826495
1021,Neuron,"(1, 62)",0.4677572
1022,Proliferating,"(1, 62)",-0.5265701
1023,Epithelial,"(1, 63)",-1.383513
1024,FatBody,"(1, 63)",0.6440254
1025,Follicle,"(1, 63)",0.4327198
1026,Germ,"(1, 63)",1.5928996
1027,Gut,"(1, 63)",-0.30749363
1028,Hemocytes,"(1, 63)",-0.14616379
1029,MAG,"(1, 63)",-1.099639
1030,MT,"(1, 63)",0.14854707
1031,Muscle,"(1, 63)",0.88059384
1032,Neuron,"(1, 63)",-0.7898355
1033,Proliferating,"(1, 63)",0.30621967
1034,Epithelial,"(1, 64)",-0.013501216
1035,FatBody,"(1, 64)",-0.013501216
1036,Follicle,"(1, 64)",-0.01226716
1037,Germ,"(1, 64)",-0.013501216
1038,Gut,"(1, 64)",-0.013501216
1039,Hemocytes,"(1, 64)",-0.013501216
1040,MAG,"(1, 64)",-0.013501216
1041,MT,"(1, 64)",-0.013501216
1042,Muscle,"(1, 64)",-0.013501216
1043,Neuron,"(1, 64)",-0.013501216
1044,Proliferating,"(1, 64)",-0.013501216
1045,Epithelial,"(1, 65)",-1.2109194
1046,FatBody,"(1, 65)",0.8484739
1047,Follicle,"(1, 65)",0.36130333
1048,Germ,"(1, 65)",1.2648908
1049,Gut,"(1, 65)",-0.10325069
1050,Hemocytes,"(1, 65)",0.0042614834
1051,MAG,"(1, 65)",-1.2658145
1052,MT,"(1, 65)",0.28809145
1053,Muscle,"(1, 65)",0.9277185
1054,Neuron,"(1, 65)",-0.75138503
1055,Proliferating,"(1, 65)",0.5323619
1056,Epithelial,"(1, 66)",-1.2606657
1057,FatBody,"(1, 66)",1.0177096
1058,Follicle,"(1, 66)",0.26883164
1059,Germ,"(1, 66)",1.5753838
1060,Gut,"(1, 66)",0.0012028933
1061,Hemocytes,"(1, 66)",-0.03727844
1062,MAG,"(1, 66)",-1.1289575
1063,MT,"(1, 66)",0.39920002
1064,Muscle,"(1, 66)",1.0731127
1065,Neuron,"(1, 66)",-0.6785486
1066,Proliferating,"(1, 66)",0.47494674
1067,Epithelial,"(1, 67)",-1.4139069
1068,FatBody,"(1, 67)",0.4371487
1069,Follicle,"(1, 67)",0.4897008
1070,Germ,"(1, 67)",1.0891536
1071,Gut,"(1, 67)",-0.55655986
1072,Hemocytes,"(1, 67)",-0.398547
1073,MAG,"(1, 67)",-1.327999
1074,MT,"(1, 67)",-0.018168796
1075,Muscle,"(1, 67)",1.0096852
1076,Neuron,"(1, 67)",-0.543084
1077,Proliferating,"(1, 67)",0.42798653
1078,Epithelial,"(1, 68)",-1.1960212
1079,FatBody,"(1, 68)",1.1016088
1080,Follicle,"(1, 68)",0.2985247
1081,Germ,"(1, 68)",1.3745029
1082,Gut,"(1, 68)",0.06197472
1083,Hemocytes,"(1, 68)",-0.01943199
1084,MAG,"(1, 68)",-1.184859
1085,MT,"(1, 68)",0.3737006
1086,Muscle,"(1, 68)",0.96838355
1087,Neuron,"(1, 68)",-0.74606764
1088,Proliferating,"(1, 68)",0.4889405
1089,Epithelial,"(1, 69)",-1.2626467
1090,FatBody,"(1, 69)",0.7801665
1091,Follicle,"(1, 69)",0.35352618
1092,Germ,"(1, 69)",1.4915512
1093,Gut,"(1, 69)",-0.001402145
1094,Hemocytes,"(1, 69)",0.018614627
1095,MAG,"(1, 69)",-1.1331273
1096,MT,"(1, 69)",0.30393362
1097,Muscle,"(1, 69)",0.9612371
1098,Neuron,"(1, 69)",-0.8801276
1099,Proliferating,"(1, 69)",0.5528972
1100,Epithelial,"(1, 70)",-1.3944745
1101,FatBody,"(1, 70)",0.4575801
1102,Follicle,"(1, 70)",0.53043467
1103,Germ,"(1, 70)",1.4044544
1104,Gut,"(1, 70)",-0.37255076
1105,Hemocytes,"(1, 70)",-0.24879028
1106,MAG,"(1, 70)",-1.2680169
1107,MT,"(1, 70)",0.042021792
1108,Muscle,"(1, 70)",0.78329176
1109,Neuron,"(1, 70)",-0.9037748
1110,Proliferating,"(1, 70)",0.2619644
1111,Epithelial,"(1, 71)",-1.3951424
1112,FatBody,"(1, 71)",0.26930162
1113,Follicle,"(1, 71)",0.43371418
1114,Germ,"(1, 71)",1.3411019
1115,Gut,"(1, 71)",-0.74600315
1116,Hemocytes,"(1, 71)",-0.3585792
1117,MAG,"(1, 71)",-1.3733062
1118,MT,"(1, 71)",-0.052971944
1119,Muscle,"(1, 71)",1.0420591
1120,Neuron,"(1, 71)",-0.3137066
1121,Proliferating,"(1, 71)",0.1856064
1122,Epithelial,"(1, 72)",-1.4270841
1123,FatBody,"(1, 72)",0.014616274
1124,Follicle,"(1, 72)",0.62034345
1125,Germ,"(1, 72)",1.0776788
1126,Gut,"(1, 72)",-0.7772956
1127,Hemocytes,"(1, 72)",-0.51566625
1128,MAG,"(1, 72)",-1.1222601
1129,MT,"(1, 72)",-0.23601493
1130,Muscle,"(1, 72)",0.72338635
1131,Neuron,"(1, 72)",-0.70610327
1132,Proliferating,"(1, 72)",0.2412012
1133,Epithelial,"(1, 73)",-1.3831667
1134,FatBody,"(1, 73)",0.28597367
1135,Follicle,"(1, 73)",0.5619871
1136,Germ,"(1, 73)",1.4843491
1137,Gut,"(1, 73)",-0.48275125
1138,Hemocytes,"(1, 73)",-0.20289952
1139,MAG,"(1, 73)",-1.3128309
1140,MT,"(1, 73)",-0.058636468
1141,Muscle,"(1, 73)",0.6500049
1142,Neuron,"(1, 73)",-0.93368787
1143,Proliferating,"(1, 73)",0.22823963
1144,Epithelial,"(1, 74)",-1.419514
1145,FatBody,"(1, 74)",0.7074575
1146,Follicle,"(1, 74)",0.4287938
1147,Germ,"(1, 74)",1.3811146
1148,Gut,"(1, 74)",-0.31650499
1149,Hemocytes,"(1, 74)",-0.28808278
1150,MAG,"(1, 74)",-1.110768
1151,MT,"(1, 74)",0.16506755
1152,Muscle,"(1, 74)",1.086341
1153,Neuron,"(1, 74)",-0.6991824
1154,Proliferating,"(1, 74)",0.4667873
1155,Epithelial,"(1, 75)",-1.4160618
1156,FatBody,"(1, 75)",0.9064082
1157,Follicle,"(1, 75)",0.35115096
1158,Germ,"(1, 75)",1.5076976
1159,Gut,"(1, 75)",-0.1443539
1160,Hemocytes,"(1, 75)",-0.13277449
1161,MAG,"(1, 75)",-0.6620828
1162,MT,"(1, 75)",0.29927
1163,Muscle,"(1, 75)",1.1068265
1164,Neuron,"(1, 75)",-0.7047061
1165,Proliferating,"(1, 75)",0.63055825
1166,Epithelial,"(1, 76)",-0.8252188
1167,FatBody,"(1, 76)",0.41182622
1168,Follicle,"(1, 76)",0.04431453
1169,Germ,"(1, 76)",1.018268
1170,Gut,"(1, 76)",-0.6861374
1171,Hemocytes,"(1, 76)",-0.16180502
1172,MAG,"(1, 76)",-1.3182102
1173,MT,"(1, 76)",0.012704924
1174,Muscle,"(1, 76)",0.78292656
1175,Neuron,"(1, 76)",0.6784399
1176,Proliferating,"(1, 76)",-0.2812198
1177,Epithelial,"(1, 81)",-1.3233488
1178,FatBody,"(1, 81)",0.38434258
1179,Follicle,"(1, 81)",0.55281955
1180,Germ,"(1, 81)",1.4787202
1181,Gut,"(1, 81)",-0.32962784
1182,Hemocytes,"(1, 81)",-0.20071256
1183,MAG,"(1, 81)",-1.2316934
1184,MT,"(1, 81)",-0.069177285
1185,Muscle,"(1, 81)",0.54136777
1186,Neuron,"(1, 81)",-1.0211517
1187,Proliferating,"(1, 81)",0.20171514
1188,Epithelial,"(1, 82)",-1.0058664
1189,FatBody,"(1, 82)",1.0580729
1190,Follicle,"(1, 82)",0.3172756
1191,Germ,"(1, 82)",1.6642935
1192,Gut,"(1, 82)",0.08625018
1193,Hemocytes,"(1, 82)",0.18963815
1194,MAG,"(1, 82)",-1.238078
1195,MT,"(1, 82)",0.24411425
1196,Muscle,"(1, 82)",0.4185574
1197,Neuron,"(1, 82)",-0.8856861
1198,Proliferating,"(1, 82)",0.060626518
1199,Epithelial,"(1, 83)",-1.4933443
1200,FatBody,"(1, 83)",0.3281071
1201,Follicle,"(1, 83)",0.3980177
1202,Germ,"(1, 83)",1.2904675
1203,Gut,"(1, 83)",-0.76130766
1204,Hemocytes,"(1, 83)",-0.5722485
1205,MAG,"(1, 83)",-1.2183897
1206,MT,"(1, 83)",0.0032891084
1207,Muscle,"(1, 83)",1.2892492
1208,Neuron,"(1, 83)",-0.14598413
1209,Proliferating,"(1, 83)",0.2916848
1210,Epithelial,"(1, 85)",-1.3821698
1211,FatBody,"(1, 85)",-0.62828636
1212,Follicle,"(1, 85)",0.34759545
1213,Germ,"(1, 85)",0.37198678
1214,Gut,"(1, 85)",-1.327262
1215,Hemocytes,"(1, 85)",-1.1036801
1216,MAG,"(1, 85)",-0.6986957
1217,MT,"(1, 85)",-0.5152116
1218,Muscle,"(1, 85)",1.107809
1219,Neuron,"(1, 85)",0.79480076
1220,Proliferating,"(1, 85)",0.091077015
1221,Epithelial,"(1, 86)",-1.405047
1222,FatBody,"(1, 86)",0.435638
1223,Follicle,"(1, 86)",0.56627005
1224,Germ,"(1, 86)",1.2916322
1225,Gut,"(1, 86)",-0.5014926
1226,Hemocytes,"(1, 86)",-0.35103345
1227,MAG,"(1, 86)",-1.2135365
1228,MT,"(1, 86)",-0.029282384
1229,Muscle,"(1, 86)",0.7497306
1230,Neuron,"(1, 86)",-0.87142974
1231,Proliferating,"(1, 86)",0.22715119
1232,Epithelial,"(1, 87)",-1.1414545
1233,FatBody,"(1, 87)",0.38435385
1234,Follicle,"(1, 87)",0.46481994
1235,Germ,"(1, 87)",1.5995402
1236,Gut,"(1, 87)",0.096484445
1237,Hemocytes,"(1, 87)",0.34619594
1238,MAG,"(1, 87)",-0.66471165
1239,MT,"(1, 87)",0.18595986
1240,Muscle,"(1, 87)",0.30839264
1241,Neuron,"(1, 87)",-1.4188753
1242,Proliferating,"(1, 87)",0.60791427
1243,Epithelial,"(1, 88)",-0.9278946
1244,FatBody,"(1, 88)",1.190335
1245,Follicle,"(1, 88)",0.3058228
1246,Germ,"(1, 88)",1.6272265
1247,Gut,"(1, 88)",0.35811257
1248,Hemocytes,"(1, 88)",0.3543438
1249,MAG,"(1, 88)",-1.0447754
1250,MT,"(1, 88)",0.4440625
1251,Muscle,"(1, 88)",0.4075295
1252,Neuron,"(1, 88)",-1.1841017
1253,Proliferating,"(1, 88)",0.17623375
1254,Epithelial,"(1, 89)",-1.3963284
1255,FatBody,"(1, 89)",0.6865331
1256,Follicle,"(1, 89)",0.27887696
1257,Germ,"(1, 89)",1.3923621
1258,Gut,"(1, 89)",-0.40761793
1259,Hemocytes,"(1, 89)",-0.3507779
1260,MAG,"(1, 89)",-1.213835
1261,MT,"(1, 89)",0.23367111
1262,Muscle,"(1, 89)",1.3179644
1263,Neuron,"(1, 89)",-0.22867939
1264,Proliferating,"(1, 89)",0.41586232
1265,Epithelial,"(1, 92)",-1.2844433
1266,FatBody,"(1, 92)",0.71792215
1267,Follicle,"(1, 92)",0.32854298
1268,Germ,"(1, 92)",1.4739263
1269,Gut,"(1, 92)",-0.069343396
1270,Hemocytes,"(1, 92)",0.0049622757
1271,MAG,"(1, 92)",-1.1655777
1272,MT,"(1, 92)",0.3020858
1273,Muscle,"(1, 92)",1.0385821
1274,Neuron,"(1, 92)",-0.7445299
1275,Proliferating,"(1, 92)",0.5764823
1276,Epithelial,"(1, 94)",-1.2922269
1277,FatBody,"(1, 94)",0.88945806
1278,Follicle,"(1, 94)",0.27919626
1279,Germ,"(1, 94)",1.5361116
1280,Gut,"(1, 94)",-0.049889833
1281,Hemocytes,"(1, 94)",-0.05509883
1282,MAG,"(1, 94)",-1.1344775
1283,MT,"(1, 94)",0.35705942
1284,Muscle,"(1, 94)",1.1309806
1285,Neuron,"(1, 94)",-0.63881594
1286,Proliferating,"(1, 94)",0.501341
1287,Epithelial,"(1, 95)",-1.2572095
1288,FatBody,"(1, 95)",0.40527174
1289,Follicle,"(1, 95)",0.5436656
1290,Germ,"(1, 95)",1.34078
1291,Gut,"(1, 95)",-0.16445763
1292,Hemocytes,"(1, 95)",-0.04774754
1293,MAG,"(1, 95)",-1.104531
1294,MT,"(1, 95)",0.028060853
1295,Muscle,"(1, 95)",0.47376555
1296,Neuron,"(1, 95)",-1.178878
1297,Proliferating,"(1, 95)",0.3850263
